1,0
0.999103572681037,0.001
0.99820702503857,0.002
0.997310357744455,0.003
0.996413571473336,0.004
0.995516666902654,0.005
0.994619644712641,0.006
0.993722505586323,0.007
0.992825250209525,0.008
0.991927879270866,0.009
0.991030393461765,0.01
0.99013279347644,0.011
0.989235080011911,0.012
0.988337253767996,0.013
0.987439315447318,0.014
0.986541265755303,0.015
0.985643105400181,0.016
0.984744835092985,0.017
0.983846455547556,0.018
0.982947967480542,0.019
0.982049371611395,0.02
0.981150668662377,0.021
0.980251859358558,0.022
0.979352944427818,0.023
0.978453924600843,0.024
0.977554800611133,0.025
0.976655573194995,0.026
0.975756243091547,0.027
0.974856811042721,0.028
0.973957277793256,0.029
0.973057644090705,0.03
0.972157910685431,0.031
0.971258078330611,0.032
0.970358147782231,0.033
0.96945811979909,0.034
0.9685579951428,0.035
0.967657774577782,0.036
0.966757458871271,0.037
0.965857048793312,0.038
0.964956545116762,0.039
0.964055948617287,0.04
0.963155260073367,0.041
0.962254480266289,0.042
0.961353609980151,0.043
0.960452650001861,0.044
0.959551601121135,0.045
0.958650464130497,0.046
0.957749239825279,0.047
0.956847929003619,0.048
0.955946532466463,0.049
0.95504505101756,0.05
0.954143485463466,0.051
0.953241836613539,0.052
0.952340105279939,0.053
0.95143829227763,0.054
0.950536398424375,0.055
0.949634424540736,0.056
0.948732371450076,0.057
0.947830239978551,0.058
0.946928030955116,0.059
0.94602574521152,0.06
0.945123383582305,0.061
0.944220946904804,0.062
0.94331843601914,0.063
0.942415851768226,0.064
0.941513194997761,0.065
0.94061046655623,0.066
0.9397076672949,0.067
0.938804798067823,0.068
0.937901859731827,0.069
0.936998853146521,0.07
0.93609577917429,0.071
0.935192638680291,0.072
0.934289432532456,0.073
0.933386161601484,0.074
0.932482826760843,0.075
0.931579428886767,0.076
0.930675968858253,0.077
0.929772447557058,0.078
0.928868865867697,0.079
0.927965224677444,0.08
0.927061524876321,0.081
0.926157767357106,0.082
0.925253953015321,0.083
0.924350082749236,0.084
0.923446157459861,0.085
0.922542178050948,0.086
0.921638145428985,0.087
0.920734060503192,0.088
0.919829924185522,0.089
0.918925737390654,0.09
0.918021501035992,0.091
0.917117216041661,0.092
0.916212883330504,0.093
0.915308503828078,0.094
0.914404078462652,0.095
0.913499608165201,0.096
0.912595093869405,0.097
0.911690536511644,0.098
0.910785937030996,0.099
0.90988129636923,0.1
0.908976615470805,0.101
0.908071895282864,0.102
0.907167136755234,0.103
0.906262340840417,0.104
0.905357508493589,0.105
0.904452640672594,0.106
0.903547738337942,0.107
0.902642802452804,0.108
0.901737833983006,0.109
0.900832833897025,0.11
0.899927803165988,0.111
0.899022742763662,0.112
0.898117653666454,0.113
0.897212536853403,0.114
0.896307393306178,0.115
0.895402224009071,0.116
0.894497029948992,0.117
0.893591812115469,0.118
0.892686571500634,0.119
0.891781309099225,0.12
0.89087602590858,0.121
0.889970722928629,0.122
0.88906540116189,0.123
0.888160061613465,0.124
0.887254705291032,0.125
0.886349333204841,0.126
0.885443946367709,0.127
0.884538545795014,0.128
0.883633132504688,0.129
0.882727707517211,0.13
0.881822271855609,0.131
0.880916826545443,0.132
0.880011372614806,0.133
0.879105911094317,0.134
0.878200443017111,0.135
0.87729496941884,0.136
0.876389491337659,0.137
0.875484009814225,0.138
0.874578525891689,0.139
0.873673040615688,0.14
0.872767555034339,0.141
0.871862070198235,0.142
0.870956587160434,0.143
0.870051106976455,0.144
0.869145630704273,0.145
0.868240159404306,0.146
0.867334694139413,0.147
0.866429235974886,0.148
0.86552378597844,0.149
0.864618345220212,0.15
0.863712914772745,0.151
0.862807495710989,0.152
0.861902089112288,0.153
0.860996696056374,0.154
0.860091317625362,0.155
0.859185954903737,0.156
0.858280608978352,0.157
0.857375280938414,0.158
0.856469971875483,0.159
0.855564682883458,0.16
0.854659415058572,0.161
0.853754169499384,0.162
0.85284894730677,0.163
0.851943749583915,0.164
0.851038577436302,0.165
0.850133431971708,0.166
0.849228314300195,0.167
0.848323225534097,0.168
0.847418166788015,0.169
0.846513139178809,0.17
0.845608143825586,0.171
0.844703181849693,0.172
0.843798254374708,0.173
0.842893362526432,0.174
0.841988507432877,0.175
0.841083690224258,0.176
0.840178912032987,0.177
0.839274173993659,0.178
0.838369477243043,0.179
0.837464822920078,0.18
0.836560212165855,0.181
0.835655646123614,0.182
0.834751125938732,0.183
0.833846652758714,0.184
0.83294222773318,0.185
0.832037852013859,0.186
0.831133526754577,0.187
0.830229253111249,0.188
0.829325032241864,0.189
0.82842086530648,0.19
0.82751675346721,0.191
0.826612697888216,0.192
0.825708699735693,0.193
0.824804760177862,0.194
0.823900880384958,0.195
0.822997061529221,0.196
0.822093304784884,0.197
0.821189611328159,0.198
0.820285982337234,0.199
0.819382418992254,0.2
0.818478922475314,0.201
0.817575493970447,0.202
0.816672134663613,0.203
0.815768845742688,0.204
0.81486562839745,0.205
0.813962483819571,0.206
0.813059413202606,0.207
0.812156417741976,0.208
0.811253498634961,0.209
0.810350657080689,0.21
0.809447894280119,0.211
0.808545211436035,0.212
0.807642609753029,0.213
0.806740090437495,0.214
0.805837654697609,0.215
0.804935303743323,0.216
0.804033038786351,0.217
0.803130861040155,0.218
0.802228771719935,0.219
0.801326772042616,0.22
0.800424863226833,0.221
0.799523046492922,0.222
0.798621323062904,0.223
0.797719694160475,0.224
0.796818161010991,0.225
0.795916724841456,0.226
0.795015386880511,0.227
0.794114148358415,0.228
0.793213010507039,0.229
0.792311974559848,0.23
0.791411041751889,0.231
0.790510213319779,0.232
0.789609490501688,0.233
0.788708874537332,0.234
0.787808366667952,0.235
0.786907968136303,0.236
0.786007680186644,0.237
0.785107504064719,0.238
0.784207441017746,0.239
0.783307492294402,0.24
0.78240765914481,0.241
0.781507942820525,0.242
0.780608344574516,0.243
0.779708865661157,0.244
0.778809507336212,0.245
0.777910270856818,0.246
0.77701115748147,0.247
0.776112168470013,0.248
0.775213305083618,0.249
0.774314568584775,0.25
0.773415960237276,0.251
0.772517481306198,0.252
0.77161913305789,0.253
0.770720916759961,0.254
0.769822833681259,0.255
0.768924885091861,0.256
0.768027072263055,0.257
0.767129396467326,0.258
0.766231858978342,0.259
0.765334461070936,0.26
0.764437204021093,0.261
0.763540089105934,0.262
0.762643117603698,0.263
0.761746290793731,0.264
0.760849609956468,0.265
0.759953076373416,0.266
0.759056691327142,0.267
0.758160456101252,0.268
0.757264371980381,0.269
0.756368440250173,0.27
0.755472662197264,0.271
0.754577039109273,0.272
0.753681572274777,0.273
0.752786262983301,0.274
0.751891112525298,0.275
0.750996122192138,0.276
0.750101293276085,0.277
0.749206627070283,0.278
0.748312124868745,0.279
0.747417787966327,0.28
0.746523617658719,0.281
0.745629615242424,0.282
0.744735782014746,0.283
0.743842119273766,0.284
0.742948628318334,0.285
0.742055310448044,0.286
